Name,Date,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_N-1_Close,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_09:30_Open_Minus_N-1_EOD_Close,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N-2_EOD_Close_Minus_N-2_09:00_Open
BHEL,20190306,1,0,P,NZ,PP,PP,NZ,Z,PP,NZ,P,P,Z,Z,PP,Z,PP,Z,Z,PP,N,Z,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,P,Z,PP,Z,Z,PZ,NZ,N,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,N,PP
BHEL,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,P,NZ,Z,P,PP,Z,PZ,NZ,PZ,Z,Z,NZ,P,Z,PZ,NZ,Z,NZ,Z,N,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PP,Z,Z,NN,Z,NN,PP,Z,N,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
BOSCHLTD,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,P,Z,Z,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,Z,P,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,P
BPCL,20190306,1,0,P,NZ,PP,PP,NZ,Z,PP,NZ,PP,P,Z,Z,P,NZ,P,NZ,PP,PP,NZ,Z,PP,PZ,NZ,P,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,P,NZ,PP,NZ,P,Z,PP,Z,PP,PZ,NZ,NN,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,P,Z,PZ,Z,PP
BPCL,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PP,NZ,Z,P,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PP,Z,Z,NN,Z,NN,PP,PP,NZ,NN,PZ,NZ,P,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,P,NZ,Z,NZ,PP
CANBK,20190306,1,0,PZ,NZ,P,P,N,NZ,P,N,PP,P,Z,Z,PZ,NN,PZ,NN,PZ,PP,NZ,Z,PP,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,P,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PP,NZ,P,Z,P,NZ,PP,P,NZ,NN,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,P,Z,Z,NZ,PP
CANBK,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,N,PZ,N,PZ,N,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,N,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,NN,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,P,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PP
CENTURYTEX,20190306,1,0,P,NZ,P,P,NZ,NZ,P,NZ,PP,P,Z,Z,PZ,N,PZ,N,P,PP,NZ,Z,PP,Z,NZ,PZ,NZ,P,Z,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,P,Z,P,NZ,PZ,NZ,PP,NZ,P,Z,P,NZ,PP,PZ,NZ,NN,P,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,P,Z,PZ,Z,PP
CENTURYTEX,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PP,NZ,Z,NN,Z,N,PZ,N,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,N,Z,Z,Z,NN,Z,NN,N,P,NZ,NN,Z,NZ,PZ,NZ,P,Z,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,P,Z,P,NZ,PZ,NZ,Z,NZ,PP
CIPLA,20190306,1,1,PZ,NZ,PZ,PZ,N,N,PZ,N,PZ,PZ,NZ,NZ,Z,N,Z,N,PZ,Z,NZ,N,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,N,Z,PZ,NZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,Z,PZ,Z,Z
CIPLA,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PZ,NZ,NZ,Z,Z,N,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z
COALINDIA,20190306,1,0,PZ,NZ,PP,PP,N,N,PP,N,PP,PZ,Z,NZ,PP,NZ,PP,NZ,PZ,PP,NZ,Z,PP,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,Z,P,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PP,Z,PZ,NZ,PP,N,PP,Z,NZ,NN,PP,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,P
COALINDIA,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,P,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PP,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,NN,Z,NN,Z,PZ,NZ,NN,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,Z,P,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,Z,Z,PP
DISHTV,20190306,0,1,P,NZ,P,P,NN,NN,P,NN,PZ,P,NZ,Z,PZ,NN,PZ,NN,PZ,PP,N,Z,N,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,N,PZ,NZ,PZ,NN,PZ,NZ,PZ,NZ,P,Z,Z,NZ,P,Z,P,NN,N,P,N,NN,P,NZ,PZ,NZ,PP,NZ,P,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PP,NZ,Z,NZ,PP
DISHTV,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PZ,NZ,NZ,NN,PZ,N,PZ,N,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NN,PZ,NZ,PZ,N,PZ,NZ,Z,Z,Z,NN,Z,NN,NN,PZ,N,P,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,N,PZ,NZ,PZ,NN,PZ,NZ,PZ,NZ,P,Z,Z,NZ,N
DLF,20190306,1,0,PZ,NZ,PP,PP,N,NZ,PP,N,PP,PZ,Z,NZ,PP,NZ,PP,NZ,PZ,P,Z,Z,PP,PZ,NZ,P,Z,PZ,NZ,PZ,Z,PZ,Z,P,NZ,P,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,P,Z,PP,NZ,PZ,NZ,PP,NZ,PP,PZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
DLF,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,NZ,Z,NZ,PZ,N,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NN,Z,NN,Z,PZ,Z,NN,PZ,NZ,P,Z,PZ,NZ,PZ,Z,PZ,Z,P,NZ,P,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,P,Z,Z,NZ,PP
DRREDDY,20190306,1,0,PZ,NZ,P,PP,NZ,Z,P,NZ,PP,PZ,Z,Z,P,NZ,P,NZ,PZ,Z,NZ,NZ,P,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,P,NZ,PZ,Z,PP,Z,P,Z,N,N,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,P,Z,PZ,Z,PZ,Z,Z
DRREDDY,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,P,Z,Z,NN,Z,NN,P,PZ,NZ,N,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,P
EICHERMOT,20190306,0,0,P,NZ,P,P,NZ,NZ,P,NZ,PP,P,Z,NZ,PZ,N,PZ,N,PZ,Z,NZ,NN,PP,PZ,Z,P,NZ,PP,Z,PZ,Z,PZ,Z,PZ,NZ,P,Z,PP,NZ,PZ,N,PZ,NZ,PZ,NZ,P,Z,PP,Z,P,NZ,P,NZ,PP,PZ,NZ,Z,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PP,Z,Z
EICHERMOT,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,PP,NZ,Z,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,NN,PZ,Z,P,NZ,PP,Z,PZ,Z,PZ,Z,PZ,NZ,P,Z,PP,NZ,PZ,N,PZ,NZ,PZ,NZ,P,Z,Z,Z,PP
GAIL,20190306,1,0,PZ,NZ,PZ,PZ,N,NZ,PZ,N,P,PZ,Z,NZ,PZ,N,PZ,N,PZ,PZ,NZ,NZ,P,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,N,Z,PZ,Z,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z
GAIL,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,P,NZ,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,Z
GRASIM,20190306,1,0,PZ,Z,PZ,P,N,NZ,PZ,N,PP,P,Z,Z,PZ,N,PZ,N,P,PP,NZ,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PP,NZ,P,Z,P,NZ,PP,PZ,NZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,Z,Z,P
GRASIM,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,Z,Z,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NN,Z,NN,Z,P,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PP
HCLTECH,20190306,1,1,Z,N,Z,PZ,NN,N,Z,NN,PZ,PZ,NZ,NZ,Z,N,Z,N,PZ,PZ,NZ,NZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,N,Z,PZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
HCLTECH,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,PZ,N,NZ,N,Z,N,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,N,PZ,NZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
HDFC,20190306,1,0,PZ,Z,PZ,PZ,NZ,Z,P,NZ,PZ,PZ,Z,Z,PZ,NZ,PZ,NZ,Z,PZ,NZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,P,Z,Z,PZ,NZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,Z,Z
HDFC,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PZ,Z,Z,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,P,Z,Z,NN,Z,NN,P,Z,NZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,Z
HDFCBANK,20190306,0,0,Z,NZ,Z,PZ,NZ,NZ,Z,NZ,P,PZ,Z,NZ,Z,NZ,PZ,NZ,Z,Z,NZ,NZ,P,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,P,Z,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,P,PZ,Z,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,Z
HDFCBANK,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,P,NZ,Z,Z,Z,NZ,PZ,NZ,Z,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,Z,NZ,N,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,P,Z,PZ,NZ,Z,NZ,P
HDIL,20190306,1,0,PP,NZ,PP,PP,NZ,Z,PP,NZ,PP,PP,Z,Z,PP,N,PP,N,PZ,PP,N,Z,PP,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,P,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,PP,N,PP,Z,PP,Z,PP,P,Z,Z,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,N,Z,NZ,PP
HDIL,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PP,PP,NZ,Z,Z,Z,N,PZ,NZ,Z,NZ,PP,NZ,Z,N,PZ,NZ,PZ,NZ,Z,NN,Z,N,PZ,Z,PZ,NZ,Z,NZ,PP,Z,Z,NN,Z,NN,PP,PZ,N,NN,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,P,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,Z,N,PP
HEROMOTOCO,20190306,0,0,PZ,NZ,PZ,PZ,NN,N,PZ,NN,PP,PZ,Z,NZ,PZ,N,PZ,N,P,PP,NZ,Z,PP,PZ,NZ,PZ,Z,P,Z,P,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,P,Z,PP,NZ,PZ,NZ,PZ,N,PP,PZ,NZ,Z,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,P
HEROMOTOCO,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,Z,Z,NN,Z,NN,N,P,NZ,NN,PZ,NZ,PZ,Z,P,Z,P,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,P,Z,Z,NZ,PP
HINDALCO,20190306,1,0,PZ,Z,P,PP,NZ,Z,P,NZ,PP,P,Z,Z,P,NZ,P,NZ,P,Z,NZ,N,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,P,NZ,P,Z,PP,Z,P,PZ,NZ,P,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,N
HINDALCO,20190307,0,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,Z,Z,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,P,Z,Z,NN,Z,NN,P,P,NZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,P
HINDPETRO,20190306,1,0,PP,Z,PP,PP,NZ,NZ,PP,N,PP,PP,Z,Z,Z,NN,Z,NN,PP,PP,NZ,Z,PP,PZ,NZ,PP,Z,PZ,NZ,PZ,NZ,P,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PP,NZ,PP,Z,PP,N,PP,PZ,NZ,NN,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,P,Z,PZ,NZ,PZ,Z,PZ,Z,PP
