Name,Date,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_N-1_Close,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_09:30_Open_Minus_N-1_EOD_Close,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N-2_EOD_Close_Minus_N-2_09:00_Open
BHEL,20190314,0,1,P,Z,P,PZ,NN,NN,P,NN,Z,PZ,NN,NZ,Z,NN,Z,NN,PZ,Z,N,NN,N,PZ,NZ,Z,N,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,Z,PZ,NZ,PZ,NN,NN,PZ,NZ,P,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z
BHEL,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,P,Z,Z,NN,N,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,N,PZ,N,P,PZ,NZ,Z,N,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,NN
BPCL,20190314,0,0,Z,N,PZ,PZ,N,N,PZ,N,Z,Z,N,N,P,Z,P,Z,Z,PZ,N,N,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,Z,Z,N,PZ,N,Z,PZ,NZ,N,P,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z
BPCL,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,Z,N,N,P,P,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NN,Z,NN,Z,Z,N,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z
CANBK,20190314,1,0,PZ,NZ,PZ,P,NN,N,PZ,NN,PP,PZ,Z,NZ,P,N,P,N,PZ,Z,NZ,NN,PP,P,Z,Z,N,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,P,Z,PZ,NZ,P,NZ,PZ,Z,PP,NZ,PZ,NZ,P,N,PP,PZ,N,P,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,NN
CANBK,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,N,P,Z,PZ,NZ,Z,N,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,NN,P,Z,Z,N,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,P,Z,PZ,NZ,P,NZ,PZ,Z,Z,NZ,PP
CENTURYTEX,20190314,0,1,PZ,NZ,PZ,PZ,N,N,PZ,N,Z,PZ,N,NZ,PZ,N,PZ,N,Z,P,N,Z,Z,PZ,Z,Z,N,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,Z,PZ,NZ,PZ,N,N,Z,NZ,NN,PZ,NZ,PZ,NZ,P,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,P,NZ,PZ,NZ,Z,NZ,P
CENTURYTEX,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,N,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,P,Z,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,Z,N,Z,PZ,Z,Z,N,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,Z,N
CIPLA,20190314,0,1,PZ,NZ,PZ,PZ,NZ,NZ,PZ,NZ,Z,PZ,NN,NZ,PZ,NZ,PZ,NZ,Z,PZ,N,N,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,Z,PZ,NZ,PZ,NZ,N,PZ,NZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z
CIPLA,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,Z,Z,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,Z,NN,Z,NN,Z,Z,N,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,N
COALINDIA,20190314,1,0,PZ,N,PZ,P,N,Z,P,N,Z,P,N,Z,P,Z,P,Z,Z,Z,NN,NN,Z,PZ,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,P,Z,P,Z,N,PZ,NZ,Z,Z,N,P,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,Z
COALINDIA,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,N,N,P,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,Z,Z,NN,Z,NN,Z,Z,NN,Z,PZ,NZ,PZ,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,N
DISHTV,20190314,1,1,PZ,N,PP,PP,NN,NN,PP,NN,Z,P,NN,NZ,PP,NN,PP,NN,Z,PZ,NN,N,NN,PZ,NZ,Z,NN,P,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,P,NZ,PP,NN,NN,PZ,NZ,Z,P,NZ,PZ,Z,Z,N,PZ,NZ,PZ,NZ,P,Z,PZ,NZ,PZ,NZ,PP,Z,PZ,NZ,Z,NZ,PZ,N,Z,NZ,Z
DISHTV,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,N,NN,P,P,NZ,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,P,NZ,P,Z,PZ,NZ,PP,Z,PZ,N,Z,N,PZ,NZ,P,Z,Z,NN,Z,NN,P,Z,NN,PP,PZ,NZ,Z,NN,P,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,NN
DLF,20190314,1,0,Z,NZ,PP,PP,N,N,PP,N,PZ,PZ,Z,NZ,PP,N,PP,N,PP,PP,NZ,Z,N,Z,N,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PP,N,Z,PZ,NZ,NN,PP,Z,P,NZ,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,Z,Z,NN,PP
DLF,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,PZ,NZ,Z,PP,PZ,NZ,Z,N,P,Z,PZ,NZ,Z,NZ,PP,NZ,PZ,NZ,PP,NZ,PZ,NZ,PZ,NZ,Z,N,PZ,Z,PP,Z,Z,NN,Z,NN,PP,PP,NZ,P,Z,N,PZ,NZ,P,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
DRREDDY,20190314,0,1,PZ,NZ,PZ,PZ,N,N,PZ,N,PZ,PZ,NZ,NZ,Z,N,Z,N,P,PP,Z,Z,N,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,N,Z,PZ,Z,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,P
DRREDDY,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PZ,NZ,NZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,Z,PZ,Z,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,Z,P,Z,P,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,Z,Z
EICHERMOT,20190314,1,0,PZ,Z,PZ,PZ,N,N,PZ,N,PP,PZ,Z,Z,Z,N,Z,N,PZ,Z,NZ,NN,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,P,NZ,PZ,Z,PZ,N,P,P,NZ,PP,Z,NN,P,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,N,Z,N,Z,NZ,NN
EICHERMOT,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,Z,Z,N,Z,N,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,P
GAIL,20190314,0,1,Z,N,Z,PZ,N,N,Z,N,Z,PZ,N,NZ,Z,N,PZ,N,P,P,NZ,NZ,N,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,N,P,Z,Z,NZ,PZ,NZ,PZ,N,Z,PZ,Z,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,PZ,N,Z,Z,Z
GAIL,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,Z,N,N,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,P,Z,P,Z,Z,NN,Z,NN,Z,P,NZ,P,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,Z,N,P,Z,Z,NZ,Z
GRASIM,20190314,1,1,PZ,NZ,PZ,PZ,N,N,P,N,Z,PZ,NN,NZ,P,N,P,N,PZ,PZ,NZ,NZ,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,Z,PZ,NZ,P,N,N,PZ,NZ,Z,PZ,NZ,PZ,NZ,Z,Z,Z,NZ,Z,NZ,PZ,Z,Z,Z,Z,NZ,Z,Z,Z,NZ,Z,NZ,Z,NZ,Z,NZ,Z
GRASIM,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,NN,P,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,P,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,P,Z,Z,NN,Z,NN,P,PZ,NZ,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,Z,Z,N
HCLTECH,20190314,0,1,PZ,N,PZ,P,NN,NN,PZ,NN,PP,P,Z,NZ,Z,NN,Z,NN,P,PP,NZ,Z,Z,P,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,P,NZ,P,NZ,P,NN,P,P,NZ,Z,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,Z,Z,Z,PZ,NZ,Z,NZ,Z,NZ,Z
HCLTECH,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,N,Z,N,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,Z,Z,Z,PZ,NZ,Z,Z,Z,NN,Z,NN,NN,P,NZ,Z,P,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,Z,NZ,P
HDFC,20190314,1,0,PZ,NZ,PZ,P,NZ,Z,PZ,NZ,PP,P,Z,Z,PZ,N,PZ,N,PZ,P,NZ,Z,P,PZ,Z,Z,NZ,Z,NZ,P,Z,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,P,Z,P,Z,Z,PZ,NZ,N,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,Z,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z
HDFC,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,N,PZ,Z,Z,NZ,Z,NZ,P,Z,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,PZ,NZ,Z,NZ,Z
HDFCBANK,20190314,1,0,PZ,NZ,PZ,PZ,N,NZ,PZ,N,PP,PZ,Z,Z,Z,N,Z,N,PZ,P,NZ,Z,P,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PP,NZ,PZ,Z,PZ,NZ,PP,PZ,NZ,N,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z,Z,PZ,NZ,Z,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,P
HDFCBANK,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PP,NZ,Z,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,N,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,PZ,Z,PZ,Z,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PP
HEROMOTOCO,20190314,0,1,PZ,N,PZ,PZ,NN,NN,PZ,NN,PZ,PZ,N,N,PZ,N,PZ,N,PZ,Z,NZ,N,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,PZ,N,PZ,NN,Z,PZ,N,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,N
HEROMOTOCO,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,PZ,N,N,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,Z,NZ,Z,Z,Z,NN,Z,NN,NN,PZ,NZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,PZ,NZ,Z,NZ,Z
HINDALCO,20190314,0,1,PZ,NZ,P,P,N,N,P,N,Z,PZ,N,NZ,P,N,P,N,PZ,P,NZ,NZ,Z,PZ,NZ,Z,N,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,P,N,Z,PZ,NZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,PZ,NZ,Z,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,Z,Z,N,Z,NZ,Z
HINDALCO,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,PZ,Z,NZ,N,Z,P,Z,Z,N,PZ,NZ,Z,NZ,PZ,NZ,Z,NZ,PZ,Z,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,Z,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,NZ,Z,N,PZ,NZ,Z,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z
HINDPETRO,20190314,0,0,Z,NZ,PZ,PZ,N,N,PZ,N,P,Z,Z,N,P,NZ,P,NZ,PZ,Z,NN,NN,PP,PZ,NZ,PZ,NZ,P,NZ,Z,NZ,PZ,NZ,PP,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,P,Z,PZ,NZ,PP,Z,Z,N,PZ,N,PP,PZ,NZ,P,PZ,N,P,NZ,PZ,NZ,Z,N,Z,N,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,Z,NZ,Z,N,Z,NZ,N
HINDPETRO,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,P,NZ,Z,P,P,NZ,Z,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,Z,PZ,NZ,Z,NZ,PZ,NZ,PZ,NZ,P,NZ,PZ,Z,Z,NN,Z,NN,Z,PZ,NN,NN,PZ,NZ,PZ,NZ,P,NZ,Z,NZ,PZ,NZ,PP,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,P,Z,PZ,NZ,PZ,Z,PP
HINDUNILVR,20190314,0,1,Z,NZ,Z,PZ,N,N,Z,N,PZ,PZ,NZ,NZ,Z,NZ,PZ,NZ,PZ,P,NZ,Z,Z,PZ,Z,Z,NZ,Z,NZ,Z,Z,PZ,Z,PZ,Z,Z,Z,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,PZ,NZ,PZ,NZ,PZ,N,Z,PZ,Z,Z,PZ,Z,Z,NZ,PZ,Z,Z,NZ,PZ,Z,Z,NZ,Z,Z,Z,NZ,Z,NZ,Z,NZ,PZ,Z,Z,NZ,Z,NZ,Z
HINDUNILVR,20190315,1,1,Z,Z,Z,Z,Z,NN,Z,Z,Z,Z,NN,NN,Z,Z,Z,Z,Z,PZ,NZ,NZ,Z,Z,NZ,PZ,NZ,PZ,Z,PZ,Z,Z,NZ,Z,Z,Z,NZ,Z,Z,Z,Z,Z,NZ,PZ,Z,PZ,Z,Z,Z,Z,NN,Z,NN,Z,PZ,NZ,Z,PZ,Z,Z,NZ,Z,NZ,Z,Z,PZ,Z,PZ,Z,Z,Z,PZ,Z,Z,NZ,Z,NZ,PZ,Z,PZ,Z,Z,NZ,Z
IBREALEST,20190314,1,0,PP,NZ,PP,PP,NZ,Z,PP,NZ,PP,PP,Z,Z,PP,NN,PP,NN,PP,PP,Z,Z,N,Z,N,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,PZ,NZ,Z,NZ,P,NZ,PZ,NZ,Z,NZ,PZ,NZ,P,NZ,PP,Z,PP,Z,P,PZ,NZ,NN,PP,NZ,PP,NZ,PZ,NZ,PZ,NZ,Z,NZ,PZ,NZ,PZ,Z,Z,NZ,PZ,NZ,PZ,Z,Z,N,Z,N,Z,NZ,PP
